Relative Time,Date,Time Stamp UTC,Volt,Volt,Volt,Volt,Chn 1 Events
6.2,2023-07-21,6:32:39 PM,1.019592285,0.000305176,-0.001220703,0.000305176,
6.21,2023-07-21,6:32:39 PM,1.019592285,0.000305176,-0.001220703,0.000305176,
6.22,2023-07-21,6:32:39 PM,1.019592285,0.000305176,-0.001220703,0.000305176,
6.23,2023-07-21,6:32:39 PM,1.019592285,0.000305176,-0.001220703,0.000305176,
6.24,2023-07-21,6:32:39 PM,1.019592285,0.000305176,-0.001220703,0.000305176,
6.25,2023-07-21,6:32:39 PM,1.019897461,0.000305176,-0.001220703,0.000305176,
6.26,2023-07-21,6:32:39 PM,1.019897461,0.000305176,-0.001220703,0.000305176,
6.27,2023-07-21,6:32:39 PM,1.019897461,0.000305176,-0.000915527,0.000305176,
6.28,2023-07-21,6:32:39 PM,1.019592285,0.000305176,-0.000915527,0,
6.29,2023-07-21,6:32:39 PM,1.019287109,0.000305176,-0.000915527,0,
6.3,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.000915527,0,
6.31,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0,
6.32,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0,
6.33,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0,
6.34,2023-07-21,6:32:39 PM,1.019287109,0.000305176,-0.001220703,0,
6.35,2023-07-21,6:32:39 PM,1.019287109,0.000305176,-0.001220703,0,
6.36,2023-07-21,6:32:39 PM,1.019287109,0.000305176,-0.001220703,0.000305176,
6.37,2023-07-21,6:32:39 PM,1.019287109,0.000305176,-0.001220703,0.000305176,
6.38,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.39,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.4,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.41,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.42,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.43,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.44,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.45,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.46,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.47,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.48,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0,
6.49,2023-07-21,6:32:39 PM,1.018676758,0.000305176,-0.001220703,0,
6.5,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0,
6.51,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0,
6.52,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0,
6.53,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0,
6.54,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0,
6.55,2023-07-21,6:32:39 PM,1.018676758,0.000305176,-0.001220703,0.000305176,
6.56,2023-07-21,6:32:39 PM,1.018676758,0.000305176,-0.001220703,0.000305176,
6.57,2023-07-21,6:32:39 PM,1.018981934,0.000305176,-0.001220703,0.000305176,
6.58,2023-07-21,6:32:39 PM,1.018676758,0.000305176,-0.001220703,0.000305176,
6.59,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0.000305176,
6.6,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.001220703,0.000305176,
6.61,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.62,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.63,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.64,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.65,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.000915527,0.000305176,
6.66,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.000915527,0.000305176,
6.67,2023-07-21,6:32:39 PM,1.018676758,0.000305176,-0.000915527,0.000305176,
6.68,2023-07-21,6:32:39 PM,1.018676758,0.000305176,-0.001220703,0.000305176,
6.69,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0.000305176,
6.7,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.001220703,0.000305176,
6.71,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.001220703,0.000305176,
6.72,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.001220703,0.000305176,
6.73,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.001220703,0.000305176,
6.74,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.001220703,0.000305176,
6.75,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0.000305176,
6.76,2023-07-21,6:32:39 PM,1.018676758,0.000305176,-0.001220703,0.000305176,
6.77,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0.000305176,
6.78,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.001220703,0.000305176,
6.79,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.001220703,0.000305176,
6.8,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.81,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.82,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.83,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.000915527,0.000305176,
6.84,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.000915527,0.000305176,
6.85,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.000915527,0.000305176,
6.86,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.000915527,0.000305176,
6.87,2023-07-21,6:32:39 PM,1.018371582,0.000305176,-0.000915527,0.000305176,
6.88,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.000915527,0.000305176,
6.89,2023-07-21,6:32:39 PM,1.018066406,0.000305176,-0.000915527,0.000305176,
6.9,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.91,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0.000305176,
6.92,2023-07-21,6:32:39 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
6.93,2023-07-21,6:32:39 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
6.94,2023-07-21,6:32:39 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
6.95,2023-07-21,6:32:39 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
6.96,2023-07-21,6:32:39 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
6.97,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0,
6.98,2023-07-21,6:32:39 PM,1.01776123,0.000305176,-0.001220703,0,
6.99,2023-07-21,6:32:39 PM,1.017456055,0.000305176,-0.001220703,0,
7,2023-07-21,6:32:40 PM,1.017456055,0.000305176,-0.001220703,0,
7.01,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0,
7.02,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0,
7.03,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0,
7.04,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0,
7.05,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0,
7.06,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0,
7.07,2023-07-21,6:32:40 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
7.08,2023-07-21,6:32:40 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
7.09,2023-07-21,6:32:40 PM,1.017456055,0.000305176,-0.001220703,0.000305176,
7.1,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0.000305176,
7.11,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.000915527,0.000305176,
7.12,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.000915527,0.000305176,
7.13,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0.000305176,
7.14,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0,
7.15,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0,
7.16,2023-07-21,6:32:40 PM,1.017456055,0.000305176,-0.001220703,0,
7.17,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0,
7.18,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0,
7.19,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.001220703,0,
7.2,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.000915527,0,
7.21,2023-07-21,6:32:40 PM,1.017150879,0.000305176,-0.000915527,0.000305176,
7.22,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.000915527,0.000305176,
7.23,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.000915527,0,
7.24,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.000915527,0,
7.25,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.000915527,0,
7.26,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.000915527,0,
7.27,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.000915527,0,
7.28,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.000915527,0,
7.29,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0,
7.3,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0.000305176,
7.31,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0.000305176,
7.32,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0,
7.33,2023-07-21,6:32:40 PM,1.016845703,0.000305176,-0.001220703,0,
7.34,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0,
7.35,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0,
7.36,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0,
7.37,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0,
7.38,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0.000305176,
7.39,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0.000305176,
7.4,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0.000305176,
7.41,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0.000305176,
7.42,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.001220703,0.000305176,
7.43,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.000915527,0.000305176,
7.44,2023-07-21,6:32:40 PM,1.016540527,0.000305176,-0.000915527,0.000305176,
7.45,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.000915527,0,
7.46,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.000915527,0,
7.47,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.000915527,0,
7.48,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.000915527,0,
7.49,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.000915527,0,
7.5,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.001220703,0,
7.51,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.001220703,0,
7.52,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.001220703,0,
7.53,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.001220703,0,
7.54,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.001220703,0,
7.55,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.001220703,0,
7.56,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0,
7.57,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0.000305176,
7.58,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.000915527,0.000305176,
7.59,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.6,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.61,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0.000305176,
7.62,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0.000305176,
7.63,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0.000305176,
7.64,2023-07-21,6:32:40 PM,1.016235352,0.000305176,-0.001220703,0.000305176,
7.65,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0.000305176,
7.66,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0.000305176,
7.67,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.68,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.69,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.7,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.71,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.72,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0.000305176,
7.73,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0.000305176,
7.74,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0.000305176,
7.75,2023-07-21,6:32:40 PM,1.015930176,0.000305176,-0.001220703,0.000305176,
7.76,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0.000305176,
7.77,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0.000305176,
7.78,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
7.79,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
7.8,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.000915527,0.000305176,
7.81,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.000915527,0.000305176,
7.82,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.000915527,0,
7.83,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0,
7.84,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0,
7.85,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0,
7.86,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0,
7.87,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0,
7.88,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.000915527,0.000305176,
7.89,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
7.9,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
7.91,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
7.92,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
7.93,2023-07-21,6:32:40 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
7.94,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.95,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.001220703,0.000305176,
7.96,2023-07-21,6:32:40 PM,1.015625,0.000305176,-0.001220703,0.000305176,
7.97,2023-07-21,6:32:40 PM,1.015319824,0.000305176,-0.000915527,0.000305176,
7.98,2023-07-21,6:32:40 PM,1.015014648,0.000610352,-0.001220703,0.000305176,
7.99,2023-07-21,6:32:40 PM,1.014709473,0.000610352,-0.001220703,0.000305176,
8,2023-07-21,6:32:41 PM,1.014709473,0.000610352,-0.001220703,0.000305176,
8.01,2023-07-21,6:32:41 PM,1.014709473,0.000610352,-0.001220703,0.000305176,
8.02,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.001220703,0.000305176,
8.03,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.001220703,0.000305176,
8.04,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.001220703,0.000305176,
8.05,2023-07-21,6:32:41 PM,1.015014648,0.000305176,-0.001220703,0.000305176,
8.06,2023-07-21,6:32:41 PM,1.015014648,0.000305176,-0.000915527,0.000305176,
8.07,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.000915527,0.000305176,
8.08,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.09,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.1,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.11,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.12,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.13,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.001220703,0,
8.14,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.000915527,0,
8.15,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.000915527,0,
8.16,2023-07-21,6:32:41 PM,1.015014648,0.000305176,-0.000915527,0,
8.17,2023-07-21,6:32:41 PM,1.015014648,0.000305176,-0.001220703,0,
8.18,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.001220703,0,
8.19,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0,
8.2,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0,
8.21,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.22,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.23,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.24,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.25,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0.000305176,
8.26,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.001220703,0,
8.27,2023-07-21,6:32:41 PM,1.014709473,0.000305176,-0.001220703,0,
8.28,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0,
8.29,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.3,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.31,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.32,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.33,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.34,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.35,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.36,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0,
8.37,2023-07-21,6:32:41 PM,1.014404297,0.000305176,-0.001220703,0,
8.38,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.39,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.4,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0,
8.41,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.42,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.43,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.44,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.45,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.46,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.47,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.48,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.49,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.5,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.000915527,0.000305176,
8.51,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.000915527,0.000305176,
8.52,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.000915527,0.000305176,
8.53,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.000915527,0.000305176,
8.54,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.55,2023-07-21,6:32:41 PM,1.014099121,0.000305176,-0.001220703,0.000305176,
8.56,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.57,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.58,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.59,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.6,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.000915527,0.000305176,
8.61,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.000915527,0.000305176,
8.62,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.000915527,0.000305176,
8.63,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.000915527,0.000305176,
8.64,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0.000305176,
8.65,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0.000305176,
8.66,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0.000305176,
8.67,2023-07-21,6:32:41 PM,1.013183594,0.000610352,-0.001220703,0.000305176,
8.68,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0.000305176,
8.69,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0.000305176,
8.7,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0.000305176,
8.71,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.72,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0.000305176,
8.73,2023-07-21,6:32:41 PM,1.01348877,0.000305176,-0.001220703,0,
8.74,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0,
8.75,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.000915527,0,
8.76,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.000915527,0,
8.77,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.000915527,0,
8.78,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.000915527,0.000305176,
8.79,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.000915527,0.000305176,
8.8,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0,
8.81,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0,
8.82,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0,
8.83,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0,
8.84,2023-07-21,6:32:41 PM,1.013183594,0.000305176,-0.001220703,0,
8.85,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0,
8.86,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0.000305176,
8.87,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0.000305176,
8.88,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0.000305176,
8.89,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0.000305176,
8.9,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0.000305176,
8.91,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0.000305176,
8.92,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.001220703,0.000305176,
8.93,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.000915527,0.000305176,
8.94,2023-07-21,6:32:41 PM,1.012878418,0.000305176,-0.000915527,0.000305176,
8.95,2023-07-21,6:32:41 PM,1.012573242,0.000610352,-0.000915527,0.000305176,
8.96,2023-07-21,6:32:41 PM,1.012573242,0.000610352,-0.000915527,0.000305176,
8.97,2023-07-21,6:32:41 PM,1.012573242,0.000610352,-0.000915527,0.000305176,
8.98,2023-07-21,6:32:41 PM,1.012573242,0.000305176,-0.000915527,0,
8.99,2023-07-21,6:32:41 PM,1.012573242,0.000305176,-0.001220703,0,
9,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0,
9.01,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0,
9.02,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0,
9.03,2023-07-21,6:32:42 PM,1.012878418,0.000305176,-0.001220703,0,
9.04,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0,
9.05,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0,
9.06,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0.000305176,
9.07,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0.000305176,
9.08,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0.000305176,
9.09,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0.000305176,
9.1,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.000915527,0.000305176,
9.11,2023-07-21,6:32:42 PM,1.012268066,0.000610352,-0.000915527,0.000305176,
9.12,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0.000305176,
9.13,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0.000305176,
9.14,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0.000305176,
9.15,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0,
9.16,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0,
9.17,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0,
9.18,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0,
9.19,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.2,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.21,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.22,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.23,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.001220703,0.000305176,
9.24,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0.000305176,
9.25,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0.000305176,
9.26,2023-07-21,6:32:42 PM,1.012573242,0.000305176,-0.001220703,0.000305176,
9.27,2023-07-21,6:32:42 PM,1.012268066,0.000305176,-0.000915527,0.000305176,
9.28,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.000915527,0.000305176,
9.29,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.000915527,0.000305176,
9.3,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.31,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0.000305176,
9.32,2023-07-21,6:32:42 PM,1.011962891,0.000305176,-0.001220703,0,
